sales_volume_location,sales_volume_location_2016,sales_volume_location_2015,latitude,longitude,zestimate,primary_type,zestimate_NEXT_TO,primary_type_NEXT_TO
512.0,531.0,531.0,41.7752,-87.6402,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
767.0,796.0,796.0,41.8689,-87.6268,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
256.0,265.0,265.0,41.77756,-87.70297,147830.85739750444,5481.0,138275.90027954598,5183.2
767.0,796.0,796.0,41.89884,-87.729,255649.45671641792,9022.0,411416.4491430084,4833.0
767.0,796.0,796.0,41.97596,-87.71276999999998,361627.76578645234,942.0,451297.43352273427,1997.5
1387.0,2192.0,2192.0,41.82303,-87.68114,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
477.0,665.0,665.0,41.9026,-87.74684,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
2300.0,2389.0,2389.0,41.97315,-87.65782,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
256.0,265.0,265.0,42.00011,-87.67113,310540.02964118565,3654.0,409252.03267015086,2810.5
767.0,796.0,796.0,41.99802,-87.68646,343996.8509576694,3328.0,446434.4284936709,2195.25
512.0,531.0,531.0,41.98596,-87.69948000000002,343996.8509576694,3328.0,446434.4284936709,2195.25
2300.0,2389.0,2389.0,41.96911,-87.65493000000002,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
256.0,265.0,265.0,41.92522,-87.68853,469298.8703597944,3610.0,511525.4156738535,3167.8
767.0,796.0,796.0,41.9235,-87.69887,469298.8703597944,3610.0,511525.4156738535,3167.8
2045.0,2124.0,2124.0,41.902,-87.77521,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
1278.0,1327.0,1327.0,41.78024,-87.66411,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
512.0,531.0,531.0,41.79201,-87.66974,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
767.0,796.0,796.0,42.01928,-87.67152,310540.02964118565,3654.0,409252.03267015086,2810.5
767.0,796.0,796.0,41.68425,-87.61868,82995.82049180327,3910.0,126868.1402356124,3361.3333333333335
1534.0,1593.0,1593.0,41.85887,-87.70945,174195.31474103587,9029.0,264464.3232107371,6675.2
256.0,265.0,265.0,41.83382,-87.68303,248458.26125,885.0,240428.53003751524,2866.2
512.0,531.0,531.0,42.01108,-87.80699,370677.14446002804,223.0,327953.69185840705,1138.0
767.0,796.0,796.0,41.69263,-87.61291,102711.14822006473,6788.0,110671.77307300281,3135.625
7667.0,7965.0,7965.0,41.89663,-87.70698,255649.45671641792,9022.0,411416.4491430084,4833.0
512.0,531.0,531.0,41.96967,-87.65498000000002,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
1286.0,1813.0,4440.0,41.88751,-87.67031999999998,345766.0279329609,2089.0,456699.3476194784,4845.75
512.0,531.0,531.0,41.79359,-87.71597,188377.37534246576,872.0,198024.09962645904,1574.1666666666667
256.0,265.0,265.0,41.74039000000001,-87.65709,105200.6774049217,7153.0,137678.8604796477,5471.375
20189.0,20976.0,20976.0,41.84854,-87.67452,323440.661268556,2160.0,332105.5853244769,2985.222222222222
767.0,796.0,796.0,41.86649,-87.72295,174195.31474103587,9029.0,264464.3232107371,6675.2
512.0,531.0,531.0,41.96465,-87.65462,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
9540.0,13303.0,25000.0,41.8798,-87.62971,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
256.0,265.0,265.0,41.97312,-87.65899,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
1534.0,1593.0,1593.0,41.85875,-87.71802,174195.31474103587,9029.0,264464.3232107371,6675.2
256.0,265.0,265.0,41.99779,-87.7013,343996.8509576694,3328.0,446434.4284936709,2195.25
767.0,796.0,796.0,41.92771,-87.67458,1196657.6952380952,3360.0,980144.7036494268,2320.125
11914.0,18898.0,18898.0,41.93923,-87.73577,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
17889.0,18586.0,50000.0,41.65824,-87.60840999999998,50665.166666666664,1298.0,85724.0494855441,2822.0
256.0,265.0,265.0,42.00984,-87.67385,310540.02964118565,3654.0,409252.03267015086,2810.5
256.0,265.0,265.0,41.69182,-87.62069,102711.14822006473,6788.0,110671.77307300281,3135.625
767.0,796.0,796.0,41.90992,-87.6315,1676838.826446281,560.0,822538.8285309215,2684.3333333333335
512.0,531.0,531.0,41.73744,-87.56079,110830.66248693835,4232.0,132266.96834611098,2712.8
10989.0,11417.0,11417.0,41.75078,-87.61694,115195.91774891775,6198.0,108006.29736619293,3818.0
512.0,531.0,531.0,41.74748,-87.60471,115195.91774891775,6198.0,108006.29736619293,3818.0
256.0,265.0,265.0,41.7431,-87.65024,105200.6774049217,7153.0,137678.8604796477,5471.375
512.0,531.0,531.0,41.8755,-87.72776999999998,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
1023.0,1062.0,1062.0,41.77157,-87.73091,196968.47516679022,1483.0,185528.9328636008,2256.3333333333335
1534.0,1593.0,1593.0,41.94566,-87.76639,302667.8180658331,3101.0,334010.30299038783,1915.857142857143
2556.0,2655.0,2655.0,41.97106,-87.65959000000002,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
25555.0,26552.0,26552.0,41.9102,-87.72328,255649.45671641792,9022.0,411416.4491430084,4833.0
512.0,531.0,531.0,41.92411,-87.69869,469298.8703597944,3610.0,511525.4156738535,3167.8
512.0,531.0,531.0,41.98992,-87.66977,474507.2143826323,2293.0,515891.8263594058,2549.4
512.0,531.0,531.0,41.89848,-87.77245,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
512.0,531.0,531.0,41.78621,-87.68894,147830.85739750444,5481.0,138275.90027954598,5183.2
512.0,531.0,531.0,41.85621,-87.65916999999997,323440.661268556,2160.0,332105.5853244769,2985.222222222222
512.0,531.0,531.0,41.85705,-87.63979,323440.661268556,2160.0,332105.5853244769,2985.222222222222
2045.0,2124.0,2124.0,41.85449000000001,-87.63241,340545.66071428574,425.0,419959.71640089375,1987.4
767.0,796.0,796.0,41.75836,-87.63377,94804.87866772403,6091.0,120121.9931602209,5965.428571428572
767.0,796.0,796.0,41.84651,-87.70055,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
1023.0,1062.0,1062.0,41.79372,-87.70704,150317.5129434324,1964.0,155907.55291200802,4512.666666666667
256.0,265.0,265.0,41.77473,-87.61188,160850.25199362042,3417.0,255434.07113188843,3820.8
512.0,531.0,531.0,41.99799,-87.68905,343996.8509576694,3328.0,446434.4284936709,2195.25
256.0,265.0,265.0,41.84896,-87.63223,340545.66071428574,425.0,419959.71640089375,1987.4
1023.0,1062.0,1062.0,41.83468,-87.6507,373531.3944738389,1444.0,258772.8837019161,1451.5
512.0,531.0,531.0,41.96831,-87.69322,639062.7041644132,1892.0,545249.6846952764,2373.4444444444443
57272.0,72673.0,72673.0,41.78839,-87.74061999999998,229517.3698296837,1992.0,192372.82010140995,1733.6
3578.0,4988.0,4988.0,41.91501,-87.73711,268652.4436781609,1172.0,327755.36401724356,5547.142857142857
512.0,531.0,531.0,41.71241,-87.60528000000002,87143.29841269841,1089.0,81002.88718366112,2554.75
16611.0,17259.0,17259.0,41.88114,-87.64200000000002,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
16611.0,17259.0,18586.0,41.85109,-87.68987,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
16611.0,17259.0,17259.0,41.75722,-87.66346,105200.6774049217,7153.0,137678.8604796477,5471.375
17889.0,18586.0,18586.0,41.80882,-87.60696,308244.1517094017,3061.0,369207.20566497307,1490.2857142857142
1023.0,1062.0,1062.0,41.84671,-87.6749,323440.661268556,2160.0,332105.5853244769,2985.222222222222
24022.0,24959.0,24959.0,41.80941,-87.67725,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
31944.0,33190.0,33190.0,41.9769,-87.65436,474507.2143826323,2293.0,515891.8263594058,2549.4
25555.0,26552.0,1327.0,41.88094,-87.64769,395731.6,280.0,487439.89565517934,3337.0
25555.0,26552.0,796.0,41.97938,-87.75706,310830.10698141635,1065.0,361094.9201218921,1566.6666666666667
25555.0,26552.0,796.0,41.83224000000001,-87.62779,353083.02392344497,2628.0,389771.79722306406,1200.2
25555.0,26552.0,796.0,41.9238,-87.6492,1143597.8653001464,699.0,1006927.1436961135,3987.5
48555.0,50449.0,50449.0,41.83662,-87.66424,248458.26125,885.0,240428.53003751524,2866.2
25555.0,26552.0,26552.0,41.90951,-87.74678,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
25555.0,26552.0,796.0,41.96978,-87.67506999999998,639062.7041644132,1892.0,545249.6846952764,2373.4444444444443
25555.0,26552.0,796.0,41.9238,-87.6492,1143597.8653001464,699.0,1006927.1436961135,3987.5
8945.0,9293.0,9293.0,42.00449,-87.81828,370677.14446002804,223.0,327953.69185840705,1138.0
20444.0,21241.0,21241.0,41.90276,-87.63099,830380.8548387097,1286.0,1068800.999388751,2598.75
15333.0,15931.0,15931.0,41.8947,-87.61663,734872.9802816901,1985.0,844948.9287855693,3670.0
25555.0,26552.0,26552.0,41.79529,-87.58807,643831.639821029,1863.0,301787.799401946,2149.6
23000.0,23897.0,796.0,41.91213,-87.63461,1258534.495462795,2255.0,1077208.7679718311,2700.25
3578.0,3717.0,3717.0,41.87508,-87.72556999999998,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
2556.0,3982.0,3982.0,41.90928,-87.76489000000002,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
2045.0,2124.0,2124.0,41.85031,-87.72399,174195.31474103587,9029.0,264464.3232107371,6675.2
4345.0,4513.0,4513.0,41.80931,-87.60616999999998,599130.1619047619,1443.0,361889.67751182115,2042.25
4345.0,4513.0,4513.0,41.78054,-87.61676,138926.632,2609.0,283367.58701171237,4231.714285714285
2556.0,2655.0,2655.0,41.77826,-87.7341,196968.47516679022,1483.0,185528.9328636008,2256.3333333333335
6389.0,6638.0,6638.0,41.76294,-87.5864,144173.1340388007,8323.0,121089.08159909117,2995.8
3323.0,3451.0,5310.0,41.69944,-87.64298000000002,227228.10582010582,1998.0,165512.79413178487,3018.2
4089.0,4248.0,4248.0,41.75009,-87.64439,105200.6774049217,7153.0,137678.8604796477,5471.375
2556.0,2655.0,2655.0,41.76681,-87.74304000000002,196968.47516679022,1483.0,185528.9328636008,2256.3333333333335
2556.0,2655.0,2655.0,41.79637,-87.75743,229517.3698296837,1992.0,192372.82010140995,1733.6
2556.0,2655.0,2655.0,41.96122,-87.68982,846027.8678540649,1277.0,647857.492969017,2712.25
2556.0,2655.0,2655.0,41.99433,-87.69966,343996.8509576694,3328.0,446434.4284936709,2195.25
2556.0,2655.0,2655.0,41.91311,-87.68119,770058.1383763838,2340.0,546237.0593831207,2876.8333333333335
2556.0,2655.0,2655.0,41.93199,-87.76638,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
2556.0,2655.0,2655.0,41.92856,-87.67469,1196657.6952380952,3360.0,980144.7036494268,2320.125
2556.0,2655.0,2655.0,41.89663,-87.70698,255649.45671641792,9022.0,411416.4491430084,4833.0
2556.0,2655.0,2655.0,41.86702,-87.76505999999998,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
2556.0,2655.0,2655.0,41.7843,-87.68363000000002,147830.85739750444,5481.0,138275.90027954598,5183.2
2556.0,2655.0,2655.0,41.7752,-87.6402,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
2556.0,2655.0,2655.0,41.75154000000001,-87.56076999999998,110830.66248693835,4232.0,132266.96834611098,2712.8
2556.0,2655.0,2655.0,41.81854000000001,-87.70402,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
2556.0,2655.0,2655.0,41.67729,-87.64314,82995.82049180327,3910.0,126868.1402356124,3361.3333333333335
2556.0,2655.0,2655.0,41.7225,-87.56679,70045.93081761006,1718.0,113078.94570377811,1448.7142857142858
2556.0,2655.0,2655.0,41.74039000000001,-87.65709,105200.6774049217,7153.0,137678.8604796477,5471.375
2556.0,2655.0,2655.0,41.96403,-87.65679,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
2556.0,2655.0,2655.0,41.85189,-87.68871999999998,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
2556.0,2655.0,2655.0,41.7411,-87.74093,180256.03019538187,2279.0,183909.8402202489,3747.5
2556.0,2655.0,2655.0,41.88049,-87.72216999999998,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
2556.0,2655.0,2655.0,41.97186,-87.72799,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
2556.0,2655.0,2655.0,41.81046,-87.72328,198105.0079575597,839.0,193948.82903184945,2401.25
2556.0,2655.0,2655.0,41.9311,-87.74375,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
2556.0,2655.0,2655.0,41.92821,-87.72762,469298.8703597944,3610.0,511525.4156738535,3167.8
2556.0,2655.0,2655.0,41.73908,-87.63251,115195.91774891775,6198.0,108006.29736619293,3818.0
2556.0,2655.0,2655.0,41.85217,-87.66942,323440.661268556,2160.0,332105.5853244769,2985.222222222222
2556.0,2655.0,2655.0,41.8089,-87.66271,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
2556.0,2655.0,2655.0,41.70351,-87.52584,202384.0,1062.0,90438.2966522742,2185.0
2556.0,2655.0,2655.0,41.7611,-87.62432,94804.87866772403,6091.0,120121.9931602209,5965.428571428572
2556.0,2655.0,2655.0,41.75254,-87.58766999999997,117870.53324808185,1021.0,115409.18993312436,4449.833333333333
2556.0,2655.0,2655.0,41.75609,-87.68222,180256.03019538187,2279.0,183909.8402202489,3747.5
2556.0,2655.0,2655.0,41.83817,-87.70546,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
2556.0,2655.0,2655.0,41.68497,-87.64336999999998,82995.82049180327,3910.0,126868.1402356124,3361.3333333333335
2556.0,2655.0,2655.0,41.80314,-87.70395,150317.5129434324,1964.0,155907.55291200802,4512.666666666667
2556.0,2655.0,2655.0,41.92376,-87.78795,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
2556.0,2655.0,2655.0,41.99492,-87.66029,474507.2143826323,2293.0,515891.8263594058,2549.4
2556.0,2655.0,2655.0,41.90727,-87.73691,255649.45671641792,9022.0,411416.4491430084,4833.0
2556.0,2655.0,2655.0,41.94665,-87.70185,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
2556.0,2655.0,2655.0,41.91456,-87.65475,1196657.6952380952,3360.0,980144.7036494268,2320.125
2556.0,2655.0,2655.0,41.75507,-87.66306999999998,105200.6774049217,7153.0,137678.8604796477,5471.375
2556.0,2655.0,2655.0,41.77399000000001,-87.60539,160850.25199362042,3417.0,255434.07113188843,3820.8
21722.0,22569.0,22569.0,41.95016,-87.67535,846027.8678540649,1277.0,647857.492969017,2712.25
15333.0,15931.0,15931.0,41.91436,-87.65514,1196657.6952380952,3360.0,980144.7036494268,2320.125
15333.0,15931.0,15931.0,41.93243,-87.64622,1196657.6952380952,3360.0,980144.7036494268,2320.125
15333.0,15931.0,15931.0,41.86805,-87.62534000000002,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
20444.0,21241.0,21241.0,41.89343,-87.62634,604957.6953642385,5595.0,958291.0682707691,3165.375
20444.0,796.0,796.0,41.9679,-87.73589,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
1534.0,1593.0,1327.0,41.88739,-87.6202,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
58777.0,61070.0,61070.0,41.99108,-87.65965,474507.2143826323,2293.0,515891.8263594058,2549.4
63888.0,66380.0,66380.0,41.88179,-87.64716999999997,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
48555.0,50449.0,50449.0,41.90932,-87.65343,604957.6953642385,5595.0,958291.0682707691,3165.375
51110.0,53104.0,53104.0,41.89495,-87.62961,604957.6953642385,5595.0,958291.0682707691,3165.375
48555.0,50449.0,50449.0,41.99049,-87.74894,452663.25044143613,461.0,346851.7844634808,1879.8333333333333
79989.0,106209.0,106209.0,41.86855,-87.63846,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
38333.0,39828.0,39297.0,41.94848,-87.64965,817196.5921541319,4615.0,807652.5920309358,1677.142857142857
12778.0,42483.0,42483.0,41.94045,-87.66826999999998,817196.5921541319,4615.0,807652.5920309358,1677.142857142857
51110.0,53104.0,53104.0,41.92524,-87.65329,1143597.8653001464,699.0,1006927.1436961135,3987.5
767.0,796.0,796.0,41.92661,-87.7304,268652.4436781609,1172.0,327755.36401724356,5547.142857142857
76665.0,79657.0,79657.0,41.97454000000001,-87.8107,327953.69185840705,1138.0,348930.95679311396,784.0
20444.0,21241.0,21241.0,41.8279,-87.68254,248458.26125,885.0,240428.53003751524,2866.2
38333.0,39828.0,39828.0,41.94827,-87.66441999999998,817196.5921541319,4615.0,807652.5920309358,1677.142857142857
63888.0,66380.0,66380.0,41.94594,-87.70801,427028.6540084388,2217.0,565756.3926086486,1974.2
76665.0,79657.0,79657.0,41.73607,-87.62693,115195.91774891775,6198.0,108006.29736619293,3818.0
40377.0,41952.0,41952.0,41.90656,-87.66942,770058.1383763838,2340.0,546237.0593831207,2876.8333333333335
30666.0,31862.0,31862.0,41.96699,-87.76678000000003,302667.8180658331,3101.0,334010.30299038783,1915.857142857143
76665.0,5310.0,5310.0,41.79616,-87.72368,188377.37534246576,872.0,198024.09962645904,1574.1666666666667
76665.0,79657.0,79657.0,41.79409,-87.77067,229517.3698296837,1992.0,192372.82010140995,1733.6
56221.0,58415.0,58415.0,41.98234,-87.66911999999998,797214.9585253457,380.0,534071.5023518204,2559.3333333333335
51110.0,53104.0,53104.0,41.97898,-87.65953,474507.2143826323,2293.0,515891.8263594058,2549.4
4174.0,2389.0,2389.0,41.75762,-87.58624,144173.1340388007,8323.0,121089.08159909117,2995.8
76665.0,79657.0,79657.0,41.93552,-87.66973,817196.5921541319,4615.0,807652.5920309358,1677.142857142857
57243.0,59477.0,59477.0,41.94338,-87.68799999999997,846027.8678540649,1277.0,647857.492969017,2712.25
4174.0,796.0,53104.0,41.86638,-87.66654,466340.0157142857,2553.0,323637.5129470483,4652.666666666667
45999.0,47794.0,47794.0,41.96554,-87.838,261553.3252895753,1387.0,300810.3922762759,1282.0
51110.0,53104.0,53104.0,41.68131,-87.66391,227228.10582010582,1998.0,165512.79413178487,3018.2
57499.0,59742.0,59742.0,41.83282,-87.61455,353083.02392344497,2628.0,389771.79722306406,1200.2
51110.0,53104.0,53104.0,41.9266,-87.78643000000002,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
25555.0,26552.0,26552.0,41.97562,-87.72984,361627.76578645234,942.0,451297.43352273427,1997.5
84332.0,87622.0,87622.0,41.72226,-87.58359,70045.93081761006,1718.0,113078.94570377811,1448.7142857142858
63888.0,66380.0,66380.0,41.86698,-87.62594,519439.2744755245,1669.0,441538.2737604452,2218.8888888888887
51110.0,53104.0,53104.0,41.72263,-87.66362,116355.89500860585,3024.0,180194.82058921788,4203.0
76665.0,79657.0,79657.0,41.94684,-87.64627,817196.5921541319,4615.0,807652.5920309358,1677.142857142857
38333.0,39828.0,39828.0,41.88834,-87.64505,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
25555.0,26552.0,26552.0,41.86468,-87.63989000000002,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
51110.0,53104.0,53104.0,41.90392,-87.63962,1258534.495462795,2255.0,1077208.7679718311,2700.25
51110.0,53104.0,53104.0,42.01938,-87.67442,310540.02964118565,3654.0,409252.03267015086,2810.5
31944.0,33190.0,33190.0,41.9614,-87.6546,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
43444.0,45138.0,45138.0,41.95299,-87.78725,273667.0926941447,1426.0,270509.91384823824,2332.25
63888.0,66380.0,66380.0,41.95527,-87.74484,302667.8180658331,3101.0,334010.30299038783,1915.857142857143
767.0,796.0,796.0,41.90484,-87.63408000000003,1258534.495462795,2255.0,1077208.7679718311,2700.25
17889.0,18586.0,18586.0,41.69169,-87.67948,227228.10582010582,1998.0,165512.79413178487,3018.2
25555.0,26552.0,26552.0,41.85171,-87.68709,323440.661268556,2160.0,332105.5853244769,2985.222222222222
13863.0,21757.0,8481.0,41.78546,-87.7742,229517.3698296837,1992.0,192372.82010140995,1733.6
12218.0,19176.0,19176.0,41.77312,-87.75264,216874.45147313693,950.0,204954.40677964655,1449.0
1410.0,2212.0,2212.0,41.82636,-87.73097,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
767.0,796.0,1327.0,41.88171,-87.63086,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
2556.0,2655.0,2655.0,41.9471,-87.76715,302667.8180658331,3101.0,334010.30299038783,1915.857142857143
