,index,avg_neighborhood_prop_val,surrounding_neighborhood_avg_prop_val,n_property_crimes,surrounding_neighborhood_avg_property_crimes
664,42.0,4160.043971916007,3323.821437153029,457.0,670.0
665,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
666,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
667,46.0,3446.6836630029347,2355.7327278314824,841.0,1113.3333333333333
668,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
669,83.0,2078.4985042340963,2143.6457532579107,1481.0,936.8333333333334
670,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
671,63.0,3857.573461271075,3239.7278846697127,488.0,364.25
672,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
673,42.0,4160.043971916007,3323.821437153029,457.0,670.0
674,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
675,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
676,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
677,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
678,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
679,21.0,179.4593934288483,319.9815684513721,1053.0,444.6
680,12.0,549.4814154967364,1351.664721625434,545.0,529.8333333333334
681,91.0,5338.77683223937,1391.9180798916773,1398.0,1669.3
682,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
683,85.0,87.66267210496866,473.15783886792667,741.0,1313.4285714285713
684,87.0,563.9062073426206,505.37086713928596,640.0,816.1666666666666
685,2.0,839.8661431371506,822.6505343116315,365.0,859.0
686,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
687,31.0,1834.928963401752,2807.5125640050724,2797.0,2025.0
688,46.0,3446.6836630029347,2355.7327278314824,841.0,1113.3333333333333
689,26.0,5279.511253332904,3857.573461271075,75.0,488.0
690,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
691,62.0,2769.150852482591,3027.798692048424,452.0,857.0
692,11.0,487.8165326370426,2623.8200888679744,284.0,2591.0
693,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
694,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
695,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
696,57.0,389.6893474692916,258.0941078247429,207.0,566.5
697,20.0,617.0994417911007,476.3377049039307,374.0,584.3333333333334
698,4.0,153.93872279792896,477.40343271032225,850.0,1267.5
699,32.0,365.097573887556,814.302113359219,740.0,662.2
700,12.0,549.4814154967364,1351.664721625434,545.0,529.8333333333334
701,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
702,4.0,153.93872279792896,477.40343271032225,850.0,1267.5
703,56.0,163.26650205770838,261.1219498437905,745.0,952.4
704,2.0,839.8661431371506,822.6505343116315,365.0,859.0
705,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
706,41.0,1683.708461308665,3087.9694579041393,1219.0,783.4285714285714
707,45.0,2323.6412175402515,2715.8490429603326,2194.0,1324.875
708,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
709,56.0,163.26650205770838,261.1219498437905,745.0,952.4
710,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
711,46.0,3446.6836630029347,2355.7327278314824,841.0,1113.3333333333333
712,76.0,5792.703159256571,2473.730653204113,437.0,2392.5
713,43.0,235.91358119338952,264.18352748427094,584.0,725.25
714,86.0,500.0093334816155,625.1697889793353,373.0,592.8333333333334
715,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
716,5.0,86.88925791321388,363.0282390276211,2156.0,1745.875
717,7.0,92.65170058960136,390.8256836462868,325.0,1449.3333333333333
718,93.0,1665.0151716537698,356.64895318201286,982.0,1260.0
719,2.0,839.8661431371506,822.6505343116315,365.0,859.0
720,92.0,412.87864106737646,2898.9025462861377,1392.0,1140.6666666666667
721,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
722,75.0,2913.2952888806126,2863.2066815605226,254.0,810.1666666666666
723,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
724,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
725,91.0,5338.77683223937,1391.9180798916773,1398.0,1669.3
726,46.0,3446.6836630029347,2355.7327278314824,841.0,1113.3333333333333
727,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
728,78.0,67.17011850116474,182.3936173718785,655.0,440.85714285714283
729,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
730,39.0,3507.0095553309943,2272.0787019756613,2492.0,1708.75
731,24.0,367.20077446177214,2034.9780055528292,227.0,1052.0
732,88.0,396.288138612434,2899.6601557510758,2539.0,1565.3333333333333
733,1.0,2003.5631603439347,2495.1944087999586,198.0,1119.6666666666667
734,53.0,2688.2776996927346,1556.64917338036,385.0,990.8
735,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
736,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
737,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
738,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
739,81.0,353.2785433517407,2406.4664507748785,366.0,1377.25
740,7.0,92.65170058960136,390.8256836462868,325.0,1449.3333333333333
741,53.0,2688.2776996927346,1556.64917338036,385.0,990.8
742,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
743,4.0,153.93872279792896,477.40343271032225,850.0,1267.5
744,14.0,4065.885219095648,2972.92047015684,696.0,1403.1666666666667
745,57.0,389.6893474692916,258.0941078247429,207.0,566.5
746,65.0,194.81296643501238,292.7442109765089,203.0,889.3333333333334
747,55.0,1569.746230401914,1096.0533111608254,231.0,746.6666666666666
748,83.0,2078.4985042340963,2143.6457532579107,1481.0,936.8333333333334
749,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
750,32.0,365.097573887556,814.302113359219,740.0,662.2
751,45.0,2323.6412175402515,2715.8490429603326,2194.0,1324.875
752,69.0,74.64207185076306,71.80791422542586,403.0,782.5
753,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
754,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
755,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
756,20.0,617.0994417911007,476.3377049039307,374.0,584.3333333333334
757,45.0,2323.6412175402515,2715.8490429603326,2194.0,1324.875
758,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
759,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
760,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
761,79.0,757.9723153645143,589.840944500714,2724.0,893.4
762,85.0,87.66267210496866,473.15783886792667,741.0,1313.4285714285713
763,92.0,412.87864106737646,2898.9025462861377,1392.0,1140.6666666666667
764,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
765,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
766,41.0,1683.708461308665,3087.9694579041393,1219.0,783.4285714285714
767,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
768,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
769,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
770,93.0,1665.0151716537698,356.64895318201286,982.0,1260.0
771,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
772,12.0,549.4814154967364,1351.664721625434,545.0,529.8333333333334
773,8.0,3669.7251690836574,3277.6353551237175,1061.0,932.6
774,55.0,1569.746230401914,1096.0533111608254,231.0,746.6666666666666
775,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
776,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
777,23.0,103.94658448895737,199.65250604594763,299.0,702.3333333333334
778,64.0,606.0610245493265,2563.2876894305027,671.0,507.5
779,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
780,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
781,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
782,16.0,448.67627737800456,205.71306321144272,454.0,937.8
783,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
784,7.0,92.65170058960136,390.8256836462868,325.0,1449.3333333333333
785,23.0,103.94658448895737,199.65250604594763,299.0,702.3333333333334
786,39.0,3507.0095553309943,2272.0787019756613,2492.0,1708.75
787,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
788,15.0,81.74020961357256,203.85137059323355,136.0,1026.0
789,5.0,86.88925791321388,363.0282390276211,2156.0,1745.875
790,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
791,45.0,2323.6412175402515,2715.8490429603326,2194.0,1324.875
792,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
793,91.0,5338.77683223937,1391.9180798916773,1398.0,1669.3
794,18.0,905.8965519936772,314.3156158512404,1886.0,1587.4
795,7.0,92.65170058960136,390.8256836462868,325.0,1449.3333333333333
796,80.0,564.3706514453694,2015.937111201993,1033.0,2172.6
797,57.0,389.6893474692916,258.0941078247429,207.0,566.5
798,75.0,2913.2952888806126,2863.2066815605226,254.0,810.1666666666666
799,5.0,86.88925791321388,363.0282390276211,2156.0,1745.875
800,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
801,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
802,40.0,311.398813089814,612.8627708148542,926.0,687.6
803,79.0,757.9723153645143,589.840944500714,2724.0,893.4
804,38.0,4546.082134203887,2535.9604640816974,374.0,1911.857142857143
805,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
806,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
807,85.0,87.66267210496866,473.15783886792667,741.0,1313.4285714285713
808,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
809,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
810,41.0,1683.708461308665,3087.9694579041393,1219.0,783.4285714285714
811,61.0,2092.5473552368617,2547.953444288186,2145.0,2091.2
812,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
814,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
815,18.0,905.8965519936772,314.3156158512404,1886.0,1587.4
816,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
817,18.0,905.8965519936772,314.3156158512404,1886.0,1587.4
818,70.0,426.7393602152728,2331.83720019887,3170.0,1880.25
819,7.0,92.65170058960136,390.8256836462868,325.0,1449.3333333333333
820,18.0,905.8965519936772,314.3156158512404,1886.0,1587.4
821,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
822,93.0,1665.0151716537698,356.64895318201286,982.0,1260.0
823,51.0,3678.797561611891,1547.5654808479455,805.0,1115.5555555555557
824,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
825,29.0,490.1835788838373,708.4683089810131,674.0,1426.8333333333333
826,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
827,29.0,490.1835788838373,708.4683089810131,674.0,1426.8333333333333
828,65.0,194.81296643501238,292.7442109765089,203.0,889.3333333333334
829,89.0,72.6204825697982,100.52927694822483,1072.0,1028.0
830,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
831,70.0,426.7393602152728,2331.83720019887,3170.0,1880.25
832,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
833,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
834,39.0,3507.0095553309943,2272.0787019756613,2492.0,1708.75
835,32.0,365.097573887556,814.302113359219,740.0,662.2
836,7.0,92.65170058960136,390.8256836462868,325.0,1449.3333333333333
837,47.0,5159.938702220869,1646.7784809404934,1149.0,1547.8333333333333
838,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
839,80.0,564.3706514453694,2015.937111201993,1033.0,2172.6
840,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
841,58.0,357.78417518470667,1636.5798775829562,719.0,1210.3333333333333
842,53.0,2688.2776996927346,1556.64917338036,385.0,990.8
843,32.0,365.097573887556,814.302113359219,740.0,662.2
844,66.0,547.1563188823235,1122.3018508098953,1294.0,1584.25
845,59.0,1129.4716599158173,828.3606864282543,1281.0,1038.3333333333333
846,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
847,50.0,7745.637617387157,354.76775754518394,5611.0,1033.7777777777778
848,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
849,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
850,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
851,50.0,7745.637617387157,354.76775754518394,5611.0,1033.7777777777778
852,63.0,3857.573461271075,3239.7278846697127,488.0,364.25
853,11.0,487.8165326370426,2623.8200888679744,284.0,2591.0
854,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
855,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
856,41.0,1683.708461308665,3087.9694579041393,1219.0,783.4285714285714
857,23.0,103.94658448895737,199.65250604594763,299.0,702.3333333333334
858,89.0,72.6204825697982,100.52927694822483,1072.0,1028.0
859,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
860,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
861,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
862,4.0,153.93872279792896,477.40343271032225,850.0,1267.5
863,21.0,179.4593934288483,319.9815684513721,1053.0,444.6
864,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
865,11.0,487.8165326370426,2623.8200888679744,284.0,2591.0
866,13.0,874.8657888337469,1553.890773966665,764.0,777.4285714285714
867,63.0,3857.573461271075,3239.7278846697127,488.0,364.25
868,14.0,4065.885219095648,2972.92047015684,696.0,1403.1666666666667
869,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
870,20.0,617.0994417911007,476.3377049039307,374.0,584.3333333333334
871,21.0,179.4593934288483,319.9815684513721,1053.0,444.6
872,51.0,3678.797561611891,1547.5654808479455,805.0,1115.5555555555557
873,61.0,2092.5473552368617,2547.953444288186,2145.0,2091.2
874,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
875,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
876,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
877,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
878,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
879,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
880,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
881,79.0,757.9723153645143,589.840944500714,2724.0,893.4
882,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
883,26.0,5279.511253332904,3857.573461271075,75.0,488.0
884,46.0,3446.6836630029347,2355.7327278314824,841.0,1113.3333333333333
885,5.0,86.88925791321388,363.0282390276211,2156.0,1745.875
886,64.0,606.0610245493265,2563.2876894305027,671.0,507.5
887,51.0,3678.797561611891,1547.5654808479455,805.0,1115.5555555555557
888,8.0,3669.7251690836574,3277.6353551237175,1061.0,932.6
889,86.0,500.0093334816155,625.1697889793353,373.0,592.8333333333334
890,32.0,365.097573887556,814.302113359219,740.0,662.2
891,79.0,757.9723153645143,589.840944500714,2724.0,893.4
892,32.0,365.097573887556,814.302113359219,740.0,662.2
893,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
894,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
895,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
896,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
897,93.0,1665.0151716537698,356.64895318201286,982.0,1260.0
898,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
899,42.0,4160.043971916007,3323.821437153029,457.0,670.0
900,69.0,74.64207185076306,71.80791422542586,403.0,782.5
901,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
902,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
903,43.0,235.91358119338952,264.18352748427094,584.0,725.25
904,20.0,617.0994417911007,476.3377049039307,374.0,584.3333333333334
905,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
906,53.0,2688.2776996927346,1556.64917338036,385.0,990.8
907,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
908,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
909,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
910,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
911,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
912,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
913,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
914,2.0,839.8661431371506,822.6505343116315,365.0,859.0
915,71.0,53.22166730924289,74.8830835998623,342.0,865.6
916,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
917,57.0,389.6893474692916,258.0941078247429,207.0,566.5
918,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
919,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
920,79.0,757.9723153645143,589.840944500714,2724.0,893.4
921,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
922,58.0,357.78417518470667,1636.5798775829562,719.0,1210.3333333333333
923,92.0,412.87864106737646,2898.9025462861377,1392.0,1140.6666666666667
924,12.0,549.4814154967364,1351.664721625434,545.0,529.8333333333334
925,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
926,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
927,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
928,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
929,92.0,412.87864106737646,2898.9025462861377,1392.0,1140.6666666666667
930,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
931,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
932,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
933,32.0,365.097573887556,814.302113359219,740.0,662.2
934,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
935,40.0,311.398813089814,612.8627708148542,926.0,687.6
936,75.0,2913.2952888806126,2863.2066815605226,254.0,810.1666666666666
937,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
938,29.0,490.1835788838373,708.4683089810131,674.0,1426.8333333333333
939,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
940,42.0,4160.043971916007,3323.821437153029,457.0,670.0
941,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
942,2.0,839.8661431371506,822.6505343116315,365.0,859.0
943,15.0,81.74020961357256,203.85137059323355,136.0,1026.0
944,79.0,757.9723153645143,589.840944500714,2724.0,893.4
945,12.0,549.4814154967364,1351.664721625434,545.0,529.8333333333334
946,79.0,757.9723153645143,589.840944500714,2724.0,893.4
947,78.0,67.17011850116474,182.3936173718785,655.0,440.85714285714283
948,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
949,63.0,3857.573461271075,3239.7278846697127,488.0,364.25
950,61.0,2092.5473552368617,2547.953444288186,2145.0,2091.2
951,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
952,21.0,179.4593934288483,319.9815684513721,1053.0,444.6
953,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
954,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
955,40.0,311.398813089814,612.8627708148542,926.0,687.6
956,61.0,2092.5473552368617,2547.953444288186,2145.0,2091.2
957,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
958,11.0,487.8165326370426,2623.8200888679744,284.0,2591.0
959,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
960,89.0,72.6204825697982,100.52927694822483,1072.0,1028.0
961,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
962,57.0,389.6893474692916,258.0941078247429,207.0,566.5
963,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
964,85.0,87.66267210496866,473.15783886792667,741.0,1313.4285714285713
965,39.0,3507.0095553309943,2272.0787019756613,2492.0,1708.75
966,4.0,153.93872279792896,477.40343271032225,850.0,1267.5
967,32.0,365.097573887556,814.302113359219,740.0,662.2
968,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
969,29.0,490.1835788838373,708.4683089810131,674.0,1426.8333333333333
971,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
972,66.0,547.1563188823235,1122.3018508098953,1294.0,1584.25
973,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
974,41.0,1683.708461308665,3087.9694579041393,1219.0,783.4285714285714
976,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
977,23.0,103.94658448895737,199.65250604594763,299.0,702.3333333333334
978,58.0,357.78417518470667,1636.5798775829562,719.0,1210.3333333333333
979,78.0,67.17011850116474,182.3936173718785,655.0,440.85714285714283
980,39.0,3507.0095553309943,2272.0787019756613,2492.0,1708.75
981,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
982,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
983,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
984,57.0,389.6893474692916,258.0941078247429,207.0,566.5
985,66.0,547.1563188823235,1122.3018508098953,1294.0,1584.25
986,47.0,5159.938702220869,1646.7784809404934,1149.0,1547.8333333333333
987,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
988,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
989,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
990,93.0,1665.0151716537698,356.64895318201286,982.0,1260.0
991,56.0,163.26650205770838,261.1219498437905,745.0,952.4
992,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
993,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
994,2.0,839.8661431371506,822.6505343116315,365.0,859.0
995,45.0,2323.6412175402515,2715.8490429603326,2194.0,1324.875
996,59.0,1129.4716599158173,828.3606864282543,1281.0,1038.3333333333333
997,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
998,57.0,389.6893474692916,258.0941078247429,207.0,566.5
999,47.0,5159.938702220869,1646.7784809404934,1149.0,1547.8333333333333
